,Country Name,Country Code,Population,Working Age Population Percent,Urban Population Percent,Rural Population Percent,Life Expectancy Years,Refugees by Origin,Refugees by Destination,Land Area Sq km,Forest Area Sq km,Agricultural Land Percent,Arable Land Percent,CO2 Tonnes per Capita,Low Elevation Percent,Water Percent,Irrigation Percent,Fertilizer Intensity,GDP per Capita PPP,Gini Index,Agriculture Percent GDP,Industry Percent GDP,Military Percent GDP,Energy MM BTU per Capita,Renewable Percent,Attended Births Percent,Contraceptive Percent,Diabetes Percent,HIV Prevalence Percent,Immunized DPT Percent,Immunized Measles Percent,Mortality Communicable Percent,Mortality Infant per 1K,Mortality Injury Percent,Mortality Maternal per 100K,Mortality Non-Communicable Deaths Percent,Mortality Traffic per 100K,Surgeons per 100K,Teen Fertility per 1K,Tuberculosis per 100K,Undernourished Percent
140,Portugal,PRT,10409704.0,63.9204195557044,67.381,32.619,81.0731707317073,50.0,59777.0,91605.6,36.154994891142,43.2538567511157,10.5368416341359,3.78490758691711,1.28990060760989,16.1303421052632,14.333058137529,175.800181862693,41862.7227829248,34.7,1.85478953439666,18.6208327081979,1.35438934019624,84.52758189059446,77.024122555839,98.6,73.9,9.1,0.5,99.0,98.0,8.5170034449767,2.5,4.79371579293751,12.0,86.6892779439777,8.2,86.09,7.444,16.0,2.5
141,Moldova,MDA,2538894.0,67.704803183383,43.173,56.827,68.846,4788.0,105374.0,32970.0,11.7227782832878,69.0021231422505,51.8956627236882,3.26784636811087,0.0,52.2222222222222,9.40659340659341,50.5518760958504,15719.2324862641,25.7,8.29326188486187,19.4153964403432,0.315219358256148,45.80963083019702,88.6880222394062,99.6,56.0,5.6,0.8,88.0,84.0,4.47050314530646,12.2,6.04526188221804,12.0,89.484237974785,7.3,86.12,27.795,74.0,2.5
142,Turkmenistan,TKM,6430770.0,63.7326584738174,53.494,46.506,69.264,2235.0,14.0,469930.0,8.78215904496414,72.0064690485817,4.12827442385036,10.1840862992321,0.0,1867.97153024911,,241.907216494845,15628.4577257404,40.8,11.7485402168821,37.1127718167587,2.90187475069805,187.29452842621916,,100.0,49.7,6.7,,98.0,98.0,21.9530614355745,35.8,5.74255152847739,5.0,72.3043873152797,13.5,58.81,21.769,48.0,5.7
143,Jordan,JOR,11285869.0,64.0673422696711,91.827,8.173,74.256,3406.0,3062851.0,88794.0,1.09804716534901,11.5210487195081,2.24339482397459,1.9191724264898,0.053651096121461,138.099706744868,8.75855327468231,138.895582329317,11209.897676438,33.7,4.8129448549729,23.9482807258558,4.84048780209003,37.46194704347158,97.6084466505233,99.7,51.8,15.4,,77.0,76.0,10.01022905335,12.6,10.3837060486942,41.0,79.6060658555472,17.0,24.49,25.369,3.8,
144,Nepal,NPL,30547580.0,65.0285210808843,21.451,78.549,68.45,7334.0,19560.0,143350.0,41.5907220090687,28.7478200209278,14.7450296477154,0.509366247354604,0.0,4.79167507568113,29.738245273873,97.8385201305767,4726.60650378106,32.8,21.0607486430836,12.0298226218365,1.13585458892798,16.878948607765185,15.4826794026705,77.2,46.7,8.7,0.1,90.0,90.0,24.8208329609614,22.8,8.72184539648093,174.0,66.4573216682287,16.3,2.96,63.837,229.0,5.4
145,Lesotho,LSO,2305825.0,61.824387838542,29.943,70.057,53.062,12.0,251.0,30360.0,1.13702239789196,80.1383399209486,14.1304347826087,1.02564216316934,0.0,0.837476099426386,0.0532836019714933,8.28668997668998,2646.1759238104,44.9,6.23856550416602,30.698770296808,1.46633375643663,0.37984385910515195,0.0,86.6,64.9,4.6,20.9,87.0,81.0,42.1882542295161,57.0,12.7314607776223,566.0,45.0802861409139,31.9,0.57,89.568,661.0,46.0
146,Cameroon,CMR,27914536.0,55.1207074493248,58.733,41.267,60.333,147359.0,473887.0,472710.0,42.9110448266379,20.6257536333058,13.1158638488714,0.37478265803136,2.29087878478046,0.398681318681319,,13.3853290322581,4398.04891872079,46.6,16.9798964575012,26.3070634315443,0.94915422763619,13.519600540951753,38.3178571912403,69.0,19.3,5.5,2.9,68.0,65.0,51.8162254693138,47.0,10.4575175768539,438.0,37.7262566860188,30.2,1.15,110.378,157.0,6.4
147,Gabon,GAB,2388992.0,59.8289655576566,90.735,9.265,65.821,770.0,205.0,257670.0,91.2745760080723,8.35656459812939,1.26130321729344,2.33327357514897,9.52729723911365,0.0848170731707317,,28.2503076923077,16464.9743242695,38.0,5.64220769827897,57.3566754074662,1.25778433704406,102.32212046337935,22.7865163137582,87.1,31.1,5.5,3.0,60.0,52.0,46.2702217334233,29.4,8.72346871611595,227.0,45.0063092378199,23.9,,91.176,509.0,23.0
148,Niger,NER,26207977.0,48.7505931638789,16.894,83.106,61.576,21947.0,255307.0,1266700.0,0.842567300860504,36.7845583010973,13.9733164916713,0.0903255776910309,0.0,73.8087942857143,0.572164824551991,0.586468361581921,1505.54264771219,37.3,41.9879437271377,17.5363000631042,1.66437842193306,5.908010254896592,24.0603681542742,43.6,11.0,5.2,0.2,84.0,65.0,59.1736143290551,59.5,10.4722428619647,441.0,30.3541425963808,25.5,0.41,170.462,77.0,16.1
149,Burkina Faso,BFA,22673762.0,53.7435913810862,31.877,68.123,59.27,33318.0,34375.0,273600.0,22.5380116959064,46.5643274853801,22.2953216374269,0.253533188747507,0.0,6.544,,11.9110557377049,2549.93498181033,43.0,18.4976026918218,28.7236060781699,3.09476704494336,,,79.8,35.2,2.1,0.6,91.0,88.0,54.1048280089536,51.8,11.1299696099475,264.0,34.7652014223855,31.0,0.59,110.509,44.0,16.2
150,Togo,TGO,8848699.0,56.9049222323486,43.921,56.079,61.619,7853.0,9300.0,54390.0,22.1788931788932,70.2334988049274,48.7221915793344,0.286061843654428,1.13307317742222,1.93913043478261,,2.06483396226415,2601.75000924947,42.5,18.3499899025806,20.0373801015678,5.44192262318708,17.960749747509144,17.8006330312163,69.4,23.8,2.1,1.9,82.0,71.0,48.5624412207673,43.4,10.3170844572584,399.0,41.1204738449955,28.7,0.51,77.88,32.0,17.4
151,Ghana,GHA,33475870.0,59.5077206431421,58.615,41.385,63.795,14933.0,8531.0,227533.0,35.1286771589176,55.393019913595,20.6954595597122,0.602887453142675,2.1287841350265,4.78085808580858,0.29091720602986,37.3717704771815,6473.08984567289,43.5,19.5654839730607,31.9925474803897,0.35007061763268,12.704410410486341,52.5430601292631,78.9,27.2,2.6,1.7,99.0,95.0,45.238195906874,32.6,9.37566706581807,263.0,45.3861391861051,25.7,,64.176,133.0,4.9
152,Guinea-Bissau,GNB,2105566.0,57.0667120068219,45.041,54.959,59.652,2030.0,24.0,28120.0,70.1127311522048,28.9868421052632,10.6685633001422,0.163208368967987,4.53961279050344,1.09375,,31.7166666666667,2191.16485861513,34.8,30.8632447518505,13.4801601747361,1.6147644517108,2.596930728016257,0.0,53.8,21.2,2.1,3.1,74.0,75.0,57.6206587004614,50.0,9.20610287326903,725.0,33.173239929153,32.2,,87.537,361.0,37.9
153,Gibraltar,GIB,32649.0,62.1290085454378,100.0,0.0,79.329,,,10.0,0.0,,,,56.4066671990183,,,,,,,,,239.52235070257632,99.5128172426986,,,,,,,,,,,,,,11.88,,
154,United States of America,USA,333287557.0,64.9124413446425,83.084,16.916,76.3292682926829,1306.0,363059.0,9147420.0,33.8669264120375,44.363367353855,17.2438567377468,13.0328279519898,1.98031592664397,15.7699117024308,5.78551729401439,128.740929573822,76329.5822652032,39.8,0.959566656543433,17.8846533610262,3.45491979773439,269.7988774686717,82.4278282452692,99.0,73.9,10.7,0.4,94.0,92.0,5.3020598009239,5.4,6.55296093578568,21.0,88.1449804799197,12.7,54.71,15.966,2.6,2.5
155,Canada,CAN,38929902.0,65.3885933304723,81.752,18.248,82.5966097560976,186.0,140621.0,8788700.0,39.4701279256318,6.48457678610033,4.35320354546179,13.5993749178773,1.44116830882438,1.2720350877193,1.55988617745969,126.061841658172,58347.6696097595,31.7,1.69707935336103,24.0774078769413,1.23665591258666,302.6055872859992,74.089062024806,98.0,80.0,7.7,,92.0,92.0,4.77225226729925,4.4,5.41911458940873,11.0,89.8086329490656,5.3,43.87,6.978,5.7,2.5
156,Mexico,MEX,127504125.0,67.1697669892258,81.3,18.7,70.213,17642.0,95579.0,1943950.0,33.7273678335348,49.9632192186013,10.3315414491113,3.04076637477226,1.05110878855813,21.8943765281174,6.16312830755925,109.253410177256,22298.2137128767,45.4,4.03328261009605,33.5519217213013,0.606752933062896,61.82374562094705,90.4262079109407,96.6,73.1,16.9,0.4,83.0,86.0,9.0934368360701,11.4,10.4962551679616,59.0,80.4103092072542,12.8,,54.369,28.0,2.5
157,Belize,BLZ,405272.0,67.1740618966251,46.396,53.604,70.47,65.0,145.0,22810.0,55.4971503726436,7.97895659798334,4.38404208680403,1.74110771521393,33.8562563835843,0.661861074705111,,378.1444,11189.8640824336,53.3,7.78087699619569,15.561640210652,0.861167113650318,23.75126273248244,0.0,94.6,51.4,14.5,1.1,84.0,81.0,15.935660184566,9.6,18.8455291613112,130.0,65.2188110018724,22.6,10.47,57.127,27.0,4.9
158,Panama,PAN,4408581.0,65.0969399333867,69.141,30.859,76.223,159.0,2576.0,74180.0,56.6517026152602,29.4057158263683,7.61660825020221,2.23144302481653,6.00466167962403,0.886822840409956,1.89569049142811,123.910159292035,39292.6875051924,50.9,2.61944747088137,26.169370462301,0.974136501313688,42.95792565379545,80.7126619635031,95.0,50.8,8.2,,87.0,92.0,13.3672704197102,11.9,8.77274038420363,50.0,77.859990559681,13.9,26.22,69.912,47.0,5.3
159,Venezuela,VEN,28301696.0,63.8172472741077,88.378,11.622,70.554,234376.0,29341.0,882050.0,52.3477807380534,24.3750354288306,2.94767870302137,2.54502797831961,4.06639772093372,2.81007453416149,3.16805046616262,50.8865115384615,17402.2756586571,44.8,5.02675356618482,37.2446888923877,0.649886788939365,91.38147687904626,88.3779732161285,98.7,75.0,9.6,0.5,56.0,68.0,15.5617500592489,21.1,19.3805487695367,259.0,65.0577003675068,39.0,18.13,82.715,46.0,17.9
160,Papua New Guinea,PNG,10142619.0,62.5661953074544,13.582,86.418,65.351,610.0,10524.0,452860.0,79.1022170207128,3.18199885174226,0.730910215077507,0.563251566211675,7.56072060559768,0.0489513108614232,,107.885951661631,4432.7896182552,41.9,16.9319502909592,40.3432423779954,0.332904919500801,,,56.4,36.7,16.7,0.9,36.0,44.0,30.2720267838858,34.4,7.3734407132877,192.0,62.3545333786307,12.6,2.3,55.25,432.0,23.4
161,Egypt,EGY,110990103.0,62.3052359001775,42.967,57.033,70.221,24327.0,294632.0,995450.0,0.0451855944547692,4.04942488321865,3.09106434275956,1.96112257208929,16.3449056045818,7750.0,,542.573935651609,15095.9900534616,31.9,10.9457534758116,32.7114314706066,1.06181004427704,31.038905672855076,97.9289297878435,91.5,58.5,20.9,0.1,97.0,96.0,9.62846081312771,16.2,4.76370850328626,17.0,85.6078303042361,10.1,50.08,44.767,9.8,7.2
162,Yemen,YEM,33696614.0,57.8405281314022,39.188,60.812,63.753,38627.0,77458.0,527970.0,1.03983180862549,44.4191904843078,2.19330643786579,0.308514614308256,1.58086369450412,169.761904761905,,10.6289637305699,3437.42953620876,36.7,28.7451403143326,25.4429978432165,3.96689108824503,12.146271116011622,98.4885027413083,44.7,33.5,5.4,0.1,74.0,73.0,30.145592705535,46.7,19.4927104394208,183.0,50.3616968458699,29.4,0.82,54.404,48.0,34.5
163,Mauritania,MRT,4736139.0,55.1711320128062,56.923,43.077,64.364,36916.0,100981.0,1030700.0,0.298211603764432,38.5272145144077,0.436596487823809,0.855176405836122,21.0047730040337,337.05,0.0575169982372198,15.8004444444444,6295.78099826155,32.6,22.230988777546,30.1873427635288,2.27396340852315,,,70.4,14.3,2.1,0.3,76.0,72.0,52.7128002020344,32.2,10.2224410871213,464.0,37.0647597305999,25.6,,78.013,78.0,8.7
164,Eq. Guinea,GNQ,1674908.0,58.3840425862197,74.01,25.99,60.594,200.0,40000.0,28050.0,86.9896613190731,3.74046345811052,1.88948306595365,2.72573085162172,5.66273195374869,0.0761538461538462,,18.3947169811321,17620.7409736268,,2.70702036031907,51.8389321438838,1.09726208496911,73.51243447082342,0.0,68.3,12.6,5.5,6.9,53.0,53.0,59.5093933289138,57.2,7.70971711464802,212.0,32.7808875315218,27.2,,139.706,275.0,
165,Gambia,GMB,2705992.0,54.5179549680856,63.852,36.148,62.083,10661.0,3685.0,10120.0,23.4123814229249,62.6482213438735,43.4782608695652,0.237529598930845,4.31012111116809,3.38666666666667,,2.23638636363636,2496.49543510611,38.8,22.5502664190725,17.2616384800451,0.693939998753325,2.988214516203055,0.0,83.8,18.9,1.9,1.7,79.0,74.0,52.173129196563,34.0,10.730154367917,458.0,37.0967169269006,29.6,1.82,63.188,145.0,19.6
166,Hong Kong,HKG,7346100.0,67.486755336089,100.0,0.0,85.4926829268293,177.0,285.0,1050.0,,3.80952380952381,1.9047619047619,,7.28685820893967,,,488.055,69072.310480745,,0.0523057466059816,6.30234566788477,,78.13560710906684,93.1728816200634,100.0,66.7,7.8,,,,,,,,,,27.84,1.584,49.0,2.5
167,Vatican,VAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,N. Cyprus,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,Cyprus U.N. Buffer Zone,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,Siachen Glacier,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,Baikonur,KAZ,19621972.0,62.2910673565385,57.99,42.01,70.23,3660.0,308.0,2699700.0,1.29048383153684,79.1924658295366,10.9899988887654,11.2977433059429,0.0,38.2051282051282,0.854085602202849,4.44561286430264,30820.0857848623,27.8,5.24714480730074,34.9793974237581,0.509364389357752,175.84674507419348,99.1739073129022,99.9,53.0,6.6,0.3,99.0,99.0,5.12469470440264,9.1,8.19985364765381,13.0,86.6754521201012,12.7,73.15,21.877,78.0,2.5
172,Akrotiri,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,Southern Patagonian Ice Field,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,Bir Tawil,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,Australia,AUS,26005540.0,64.9178689865597,86.488,13.512,83.3,31.0,54430.0,7692020.0,17.4213145571644,47.2592374954823,4.0646020161154,14.7761369066259,3.6013357263928,1.75609756097561,0.535047686640863,82.6199379497841,63216.149216392,34.3,2.67552880760117,27.4829945384514,1.89882434777792,217.44977177027474,89.6256301102374,98.8,66.9,6.4,0.1,94.0,96.0,4.94105432186094,3.2,5.94459221316378,3.0,89.1143536670652,4.9,45.11,8.096,5.6,2.5
176,Greenland,GRL,56661.0,69.1274395211277,87.727,12.273,71.1475609756098,,,410450.0,0.0005359970763795,0.592301132902911,,,59.8627167311208,,,,,,17.4863226814917,16.0613255078918,,,,,,3.3,,,,,,,,,,,36.319,118.0,
177,Fiji,FJI,929766.0,65.4928229253382,58.229,41.771,67.114,336.0,5.0,18270.0,62.7640941434045,17.0552818828681,4.20361247947455,1.11709628844161,18.2646769725551,0.297373029772329,,76.1705729166667,14632.2100618181,30.7,12.6434118414823,15.1644999925107,1.39581319775425,23.32927486504207,0.0,99.8,40.9,17.7,0.2,99.0,99.0,9.350539618217,23.3,5.94428024132822,38.0,84.7051796587893,13.5,5.43,26.843,66.0,6.6
178,New Zealand,NZL,5124100.0,64.98732905604,86.884,13.116,82.2073170731707,48.0,1791.0,263310.0,37.6306509437545,38.6426645398959,2.33944779917208,6.16079918274331,3.28780797652116,3.01987767584098,6.29722921914358,1445.04602272727,52149.2368958824,,5.65200811482786,19.7083543068076,1.1788672845172,175.72285361912606,59.7491685361223,96.4,74.3,6.2,0.1,89.0,90.0,4.35473043131918,3.9,6.04337155251318,7.0,89.6018985474786,9.6,43.0,12.63,5.9,2.5
179,New Caledonia,NCL,269220.0,66.7676034357589,72.325,27.675,79.1273414634146,,,18280.0,45.8380743982495,10.0672866520788,0.326586433260394,,10.8664539818011,,,248.91122278057,,,1.78613861386139,22.3267326732673,,,,,,23.4,,,,,,,,,,,21.829,11.0,4.8
180,Madagascar,MDG,29611714.0,57.5810893621355,39.882,60.118,64.485,494.0,119.0,581800.0,21.3416925060158,70.2904778274321,5.15641113784806,0.0972695405949093,4.29460833953867,3.9933234421365,2.17641161078913,3.33934,1774.65630399746,42.6,21.8882964957805,21.7400570501239,0.651003969501107,,,45.8,49.7,4.6,0.4,57.0,44.0,45.459444882299,45.3,9.51518973411725,392.0,45.0253641794136,29.2,0.78,119.429,233.0,51.0
181,Philippines,PHL,115559009.0,64.2270833250223,47.977,52.023,69.266,575.0,856.0,298170.0,24.226045544488,42.5361371029949,18.7476942683704,1.18967945167284,10.5243953512241,17.9263354989562,9.26590538336052,232.025264758497,10136.5527084588,40.7,9.54934989444492,29.2262372166095,0.996295469741129,18.6566038068259,62.4348962921868,84.4,54.3,7.1,0.2,72.0,69.0,24.281664665108,20.5,5.96919013955976,78.0,69.7491443602475,12.0,9.56,48.202,638.0,5.2
182,Sri Lanka,LKA,22181000.0,65.6453789259259,19.026,80.974,76.399,148082.0,504.0,61860.0,34.1070158422244,45.4574846427417,22.1791141286777,0.99668324284867,3.83269502133841,24.5189393939394,,153.938228862974,14410.1880225641,37.7,8.7492503434899,30.2676616423426,1.43043206686897,19.997436990220624,50.545573977658,99.5,64.6,11.3,0.1,98.0,99.0,9.47024212360678,5.8,8.0110528250866,29.0,82.5187048538365,19.7,2.78,15.65,62.0,5.3
183,Curaçao,CUW,149996.0,67.8976373627811,89.025,10.975,78.0170731707317,35.0,68.0,444.0,0.157657657657658,,,,1.68014514768167,,,,27302.217641031,,0.266174394247715,11.1890586123849,,501.64456894085663,99.9999337203842,,,11.7,,,,,,,,,,,23.142,3.0,
184,Aruba,ABW,106445.0,67.6170792428014,44.052,55.948,74.626,,,180.0,2.33333333333333,11.1111111111111,11.1111111111111,,4.99749731654337,,,3.855,48750.3160050803,,0.0275726826443453,11.3720370882194,,,,96.0,,4.3,,,,,,,,,,,14.154,5.4,
185,Bahamas,BHS,409984.0,72.0461042382142,83.492,16.508,71.598,781.0,10.0,10010.0,50.9350649350649,1.2987012987013,0.799200799200799,6.04225147673512,12.8571394251619,,,102.32375,40942.7767235251,,0.57220835207096,8.24197125001938,,78.60399646597665,0.0,99.0,61.7,8.8,1.3,87.0,80.0,10.7101925570542,11.4,13.8557689084434,77.0,75.4340380076986,7.7,,25.686,13.0,
186,Turks and Caicos Is.,TCA,45703.0,72.9817843662819,94.047,5.953,74.587,19.0,7.0,950.0,11.0736842105263,1.05263157894737,1.05263157894737,,20.763636573626,,,,24471.5178671209,,0.389364719013869,14.7947107540344,,,,100.0,34.4,,,,,,3.8,,,,,,17.148,0.14,
187,Taiwan,TWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,Japan,JPN,125124989.0,58.4527111578275,91.955,8.045,84.4456097560976,64.0,17406.0,364500.0,68.4087791495199,12.7818930041152,11.2098765432099,8.0314958696668,12.4425842555292,18.2325581395349,32.299794661191,216.960352422907,45583.8469685282,32.9,0.950909508239571,28.7958064674079,1.07773443701688,135.9525792862177,93.0264551074629,99.9,39.8,6.6,,99.0,98.0,10.2966193961317,1.7,4.91285957647839,4.0,84.7905248056048,3.6,37.36,2.903,9.5,3.2
189,St. Pierre and Miquelon,SPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,Iceland,ISL,382003.0,66.1886545534509,93.992,6.008,83.1170731707317,5.0,5240.0,100830.0,0.515752256272935,18.565903005058,1.20003967073292,3.94746536485266,11.3135349757772,0.170588235294118,0.0026709401709401,139.867768595041,69615.5049380109,26.1,4.25937125498495,20.8077527310274,,693.0905455919459,11.288868750735,97.4,,5.5,0.1,92.0,91.0,4.96802300638093,2.1,5.56091161354251,3.0,89.4710659502945,2.0,101.57,5.395,4.9,2.5
191,Pitcairn Is.,PCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,Fr. Polynesia,PYF,306279.0,68.6633755497439,62.17,37.83,79.486,,,3471.0,43.0596369922213,13.9729184673005,0.720253529242293,,14.552412149152,,,266.364,,,2.25047826168236,10.6834624276376,,,,99.0,,25.2,,,,,,,,,,32.62,33.055,21.0,5.1
193,Fr. S. Antarctic Lands,ATF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,Seychelles,SYC,119878.0,68.7458282182816,58.396,41.604,73.3975609756097,9.0,,460.0,73.2608695652174,3.3695652173913,0.326086956521739,6.08051837257013,28.4831756677336,,5.0,542.466666666667,29771.7466102443,32.1,2.86709902549377,13.4574098813545,1.38078631653398,95.59659191137574,0.0,99.5,,8.5,,97.0,98.0,13.4850864126618,12.0,7.53426106067687,3.0,78.9806538080804,11.3,48.57,53.444,17.0,4.3
195,Kiribati,KIR,131232.0,60.1113299779397,57.058,42.942,67.417,5.0,,810.0,1.45679012345679,41.9753086419753,2.46913580246914,0.449933972782553,33.5281166700452,,,0.0,2365.50992341051,27.8,23.0932819471024,11.5642656608879,,4.276387772309273,0.0,91.9,33.6,22.1,,91.0,85.0,21.6167598805556,38.3,5.56978611559355,76.0,72.8134553298564,1.9,8.2,40.477,431.0,12.1
196,Marshall Is.,MHL,41569.0,62.994058072121,78.52,21.48,65.269,7.0,,180.0,52.2222222222222,38.8888888888889,2.77777777777778,2.53380323866123,67.9731196801868,,,2.0,7092.027363937,35.5,20.6281166261495,10.3168641537224,,23.48155002035605,0.0,92.4,44.6,23.0,,86.0,81.0,,24.8,,,,5.7,15.92,58.035,483.0,
197,Trinidad and Tobago,TTO,1531044.0,69.4385760831903,53.34,46.66,72.971,289.0,3424.0,5130.0,44.3996101364522,10.5263157894737,4.87329434697856,10.1571191722541,4.01763777597218,8.75520833333333,9.25925925925926,354.4548,27515.526422483,40.3,1.07695844326054,48.9413062694366,0.716467302343877,534.8808141343856,99.9195064232607,100.0,40.3,12.7,1.0,93.0,92.0,6.97721770742153,14.6,10.3633819137224,27.0,82.6593998696751,9.3,30.9,38.132,18.0,12.2
198,Grenada,GRD,125438.0,65.9683109118087,36.868,63.132,74.936,51.0,5.0,340.0,52.0588235294118,23.5294117647059,8.82352941176471,2.62406702085507,5.85477777203569,7.05,2.22222222222222,64.63,17082.892672685,,4.14929196327316,16.301878200301,,28.748203177444626,0.0,100.0,54.3,12.6,,77.0,76.0,11.3394877661653,14.4,5.85597642799092,21.0,82.8045358893799,8.0,12.56,32.72,3.1,
199,St. Vin. and Gren.,VCT,103948.0,67.2209528848698,53.875,46.125,69.629,136.0,,390.0,73.1794871794872,17.9487179487179,5.12820512820513,2.100695771848,5.10753350952373,7.9,,301.68,17212.4297036525,,4.66750744794249,14.7139326307734,,25.046109146033345,0.0,98.6,58.3,8.0,,92.0,96.0,13.1084180064473,12.6,7.79248031433544,62.0,79.0991011982907,7.4,23.59,47.871,11.0,3.1
200,Barbados,BRB,281635.0,66.7986933442221,31.324,68.676,77.571,231.0,,430.0,14.6511627906977,23.2558139534884,16.2790697674419,3.90487115816925,2.20666381805887,87.5,,37.1985714285714,18210.1343005115,,1.45439872279581,12.4790568338319,,58.57876025994302,0.0,98.4,59.2,14.0,0.9,86.0,85.0,12.9005007432283,11.1,4.30922726355312,39.0,82.790270878622,8.2,17.2,42.297,0.88,2.5
201,Saint Lucia,LCA,179857.0,72.7295219826807,19.05,80.95,71.111,94.0,5.0,610.0,34.0491803278688,16.2950819672131,4.37704918032787,2.78513922906543,3.17776267992752,14.3,,199.76404494382,17835.6975441173,51.2,1.44326801517067,9.23846396965866,,30.298738046060713,0.0,100.0,55.5,11.7,,81.0,81.0,7.9406531999336,22.4,9.96256171925254,73.0,82.096785253246,29.8,23.56,36.918,1.3,
202,Dominica,DMA,72737.0,70.8472246090394,71.7,28.3,72.814,57.0,,750.0,63.8266666666667,33.3333333333333,8.0,2.26126814362109,12.8568467497055,10.0,,73.09,13540.2246149243,,15.8186440987995,12.0389734709681,,24.79213376953834,0.0,100.0,49.8,11.7,,92.0,83.0,,32.0,,,,10.9,11.25,38.49,16.0,6.7
203,U.S. Minor Outlying Is.,UMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,Montserrat,MSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,Antigua and Barb.,ATG,93763.0,70.8344442903917,24.346,75.654,78.497,58.0,5.0,440.0,18.3029545454545,20.4545454545455,9.09090909090909,5.12173012173012,12.1917757079868,8.46153846153846,,8.3325,26365.468976483,,1.95443873342217,19.4735944539628,,70.5879096761607,0.0,99.0,52.6,11.7,,99.0,99.0,9.83439461391756,5.2,5.37279775035651,21.0,84.7928092808798,0.0,14.04,33.11,1.2,
206,St. Kitts and Nevis,KNA,47657.0,70.3750721292556,30.991,69.009,71.682,22.0,5.0,260.0,42.3076923076923,23.0769230769231,19.2307692307692,4.84866294446077,7.44796014369895,50.8333333333333,,5.196,33981.8395952354,,1.22160537700093,21.7541644498395,,70.00316920131873,0.0,100.0,40.6,16.1,,96.0,95.0,,12.3,,,,,33.48,38.154,1.6,
207,U.S. Virgin Is.,VIR,105413.0,60.4031568893581,96.136,3.864,80.0682926829268,,,350.0,57.3142857142857,9.42857142857143,2.57142857142857,,4.65496559084809,,,63.5444444444444,,,,,,,,98.5,,12.4,,,,,,,,,,,31.244,,
208,St-Barthélemy,BLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,Puerto Rico,PRI,3221789.0,63.6331338605531,93.61,6.39,80.162,12.0,,8870.0,56.011273957159,19.0417136414882,5.65952649379932,,8.05715862970199,12.3239436619718,10.6707317073171,67.5249003984064,40510.9924296149,,0.661260918166206,46.231844195961,,,,99.8,77.7,13.3,,,,,,,34.0,,,,18.926,0.74,
210,Anguilla,AIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,British Virgin Is.,VGB,31305.0,75.5658132217413,49.331,50.669,74.494,,,150.0,24.1333333333333,46.6666666666667,6.66666666666667,,12.7317122495667,,,,,,,,,,,100.0,,8.7,,,,,9.9,,,,,,14.482,3.8,
212,Jamaica,JAM,2827377.0,72.7113504849194,57.008,42.992,70.5,1868.0,31.0,10830.0,55.4730655586334,38.5041551246537,11.0803324099723,2.06904180772051,9.15485047135585,12.4734362006837,7.28696890576786,65.2854166666667,11938.9009664569,45.5,8.09936510175336,19.9220815361069,1.31337260079363,39.99559549017564,80.9713448083227,99.7,72.5,11.1,1.3,98.0,91.0,8.97365890799868,10.7,11.729280289459,99.0,79.297063590575,15.1,11.2,32.764,3.2,8.3
213,Cayman Is.,CYM,68706.0,75.0740479292051,100.0,0.0,82.190243902439,5.0,47.0,240.0,52.75,11.25,0.833333333333333,,17.6167014674732,,,181.95,84279.6199785314,,0.447035800546,8.53315171147844,,,,100.0,,13.0,,,,,,,,,,156.75,11.74,10.0,
214,Bermuda,BMU,63532.0,64.8853296771781,100.0,0.0,79.28,,,54.0,18.5185185185185,5.55555555555556,5.55555555555556,,7.22995540717487,,,239.466666666667,95868.7802623325,,0.297045122909417,5.41185879447749,,,,,,13.0,,,,,,,,,,,7.542,1.8,
215,Heard I. and McDonald Is.,HMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,Saint Helena,SHN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
